165.0	478.0	17.0295	0
635.333	281.0	16.4149	0
395.267	338.816	18.4756	1
91.0	368.0	19.7634	0
396.0	72.0	18.7634	0
380.0	108.0	18.7634	0
289.0	134.0	18.7634	0
181.0	142.0	20.7634	0
199.0	107.0	18.7634	0
137.0	415.0	18.7634	0
253.0	334.0	18.7634	0
291.0	329.0	18.7634	0
333.0	130.0	18.7634	0
54.0	357.0	19.7634	0
376.0	143.0	18.7634	0
33.0	324.0	19.7634	0
249.0	375.0	19.7634	0
241.0	413.0	19.7634	1
74.0	176.0	19.7634	1
14.0	33.0	18.7634	0
359.0	334.0	18.7634	0
100.0	327.0	20.7634	0
316.0	284.0	18.7634	0
239.0	15.0	17.7634	0
458.0	102.0	18.7634	0
456.0	199.0	19.7634	0
104.0	287.0	19.7634	1
280.0	284.0	18.7634	0
478.0	361.0	18.7634	0
601.0	48.0	18.7634	1
373.0	411.0	19.7634	0
337.0	165.0	18.7634	0
126.0	379.0	18.7634	0
48.0	393.0	18.7634	0
237.0	98.0	17.7634	0
446.0	397.0	20.7634	0
55.0	452.0	18.7634	0
147.0	97.0	17.7634	1
431.0	125.0	18.7634	1
388.0	20.0	18.7634	0
322.0	35.0	18.7634	0
149.0	169.0	18.7634	0
108.0	149.0	18.7634	0
205.0	408.0	19.7634	1
481.0	242.0	18.7634	0
139.0	452.0	18.7634	0
323.0	361.0	18.7634	0
142.0	301.0	21.8207	0
181.0	334.0	18.7634	0
625.0	381.0	18.7634	0
409.0	404.0	18.7634	0
419.0	185.0	18.7634	0
68.0	306.0	18.7634	0
105.0	440.0	18.7634	0
425.0	35.0	18.7634	1
65.0	139.0	18.7634	0
325.0	319.0	18.7634	1
183.0	436.0	18.7634	0
391.0	303.0	18.7634	0
101.0	245.0	18.7634	0
377.0	233.0	19.7634	0
412.0	369.0	18.7634	0
385.0	177.0	19.7634	0
521.0	42.0	20.7634	1
516.0	388.0	17.7634	0
194.0	212.0	17.7634	0
170.0	399.0	17.7634	0
229.0	133.0	19.7634	0
248.0	294.0	18.7634	0
618.0	420.0	18.7634	0
491.0	205.0	18.7634	0
442.0	159.0	18.7634	0
539.0	148.0	19.7634	0
353.0	297.0	18.7634	0
219.0	314.0	18.7634	0
483.0	395.0	18.7634	0
39.0	256.0	18.7634	2
71.0	266.0	17.7634	0
596.0	452.0	17.7634	0
256.0	159.0	18.7634	1
370.0	368.0	18.7634	1
471.0	53.0	18.7634	0
560.0	50.0	18.7634	0
128.0	216.0	18.7634	0
185.0	179.0	18.7634	0
311.0	249.0	18.7634	1
450.0	264.0	18.7634	0
598.0	84.0	18.7634	0
378.0	270.0	18.7634	0
454.0	15.0	19.7634	0
344.0	263.0	17.7634	1
357.0	198.0	18.7634	0
592.0	373.0	18.7634	0
471.0	327.0	18.7634	0
276.0	250.0	18.7634	0
233.0	195.0	18.7634	0
302.0	169.0	17.7634	0
441.0	231.0	18.7634	0
134.0	255.0	17.7634	0
341.0	392.0	18.7634	0
516.0	268.0	18.7634	0
94.0	211.0	17.7634	1
628.0	459.0	17.7634	0
428.0	324.0	18.7634	0
242.0	259.0	18.7634	0
526.0	453.0	17.7634	0
114.0	183.0	17.7634	1
550.0	285.0	18.7634	0
492.0	106.0	18.7634	0
477.0	152.0	17.7634	0
76.0	416.0	18.7634	0
576.0	20.0	18.7634	0
558.0	217.0	18.7634	0
488.0	456.0	18.7634	1
452.0	460.0	18.7634	0
427.0	435.0	18.7634	0
230.0	447.0	18.7634	0
508.0	339.0	18.7634	0
409.0	218.0	17.7634	0
505.0	172.0	18.7634	1
540.0	320.0	18.7634	0
582.0	265.0	19.7634	0
187.0	300.0	18.7634	0
47.0	205.0	18.7634	0
530.0	111.0	18.7634	0
453.0	298.0	17.7634	0
216.0	348.0	17.7634	0
484.0	280.0	18.7634	0
22.0	134.0	17.7634	0
547.0	250.0	18.7634	1
502.0	73.0	19.7634	0
568.0	346.0	18.7634	0
548.0	82.0	18.7634	0
137.0	130.0	18.7634	1
409.0	253.0	17.7634	0
134.0	338.0	17.7634	0
217.0	166.0	17.7634	0
617.0	13.0	15.7589	0
590.0	230.0	18.7634	0
15.0	190.0	18.7634	0
201.0	467.0	18.7634	0
502.0	424.0	18.7634	0
586.0	408.0	18.7634	0
444.0	355.0	18.7634	0
509.0	302.0	17.7634	0
555.0	181.0	19.7634	0
191.0	372.0	18.7634	0
536.0	420.0	18.7634	0
340.0	228.0	18.7634	0
11.0	230.0	18.7634	0
565.0	438.0	17.7634	0
163.0	236.0	17.7634	0
224.0	229.0	18.7634	0
588.0	195.0	18.7634	0
322.0	198.0	18.7634	0
158.0	362.0	18.7634	0
515.0	234.0	17.7634	0
214.0	280.0	17.7634	0
293.0	219.0	18.7634	0
258.0	220.0	17.7634	1
555.0	389.0	19.7634	0
421.0	286.0	18.7634	0
572.0	107.0	18.7634	0
196.0	251.0	18.7634	0
160.0	203.0	17.7634	0
602.0	332.0	19.7634	0
574.0	143.0	17.7634	1
39.0	164.0	17.7634	0
467.0	427.0	17.7634	0
166.0	271.0	18.7634	0
620.0	209.0	18.7634	0
67.0	233.0	17.7634	0
274.0	189.0	18.7634	0
602.0	162.0	18.7634	0
526.0	201.0	18.7634	0
488.0	23.0	18.7634	0
536.0	360.0	18.7634	0
604.0	295.0	18.7634	0
617.0	252.0	18.7634	0
506.0	136.0	17.7634	0
602.0	124.0	18.7634	0
573.0	311.0	17.7634	1
297.0	10.0	19.7634	0
8.0	74.0	19.7634	0
266.0	472.0	19.7634	0
9.0	277.0	19.7634	0
561.0	474.0	19.7634	0
631.0	143.0	18.7634	0
632.0	106.0	19.7634	0
633.0	349.0	17.7634	0
513.0	478.5	15.0084	0
2.0	324.5	16.6209	0
204.0	2.0	19.7634	0
635.0	314.0	18.7634	0
637.0	178.0	19.7634	0
