251.854	461.5	24.275	-1
339	190	17.493	-1
94	325	19.7651	-1
326	255	18.7651	-1
20	242	19.7651	-1
341	149	18.7651	-1
266	322	18.7651	-1
305	115	18.7651	-1
296	70	19.7651	-1
400	231	18.7651	-1
222	103	18.7651	-1
133	145	18.7651	-1
262	100	19.7651	-1
227	197	19.7651	-1
197	267	18.7651	-1
202	465	18.7651	-1
228	392	22.7681	-1
183	133	19.7651	-1
516	307	18.7651	-1
38	461	18.7651	-1
49	29	18.7651	-1
186	391	18.7651	-1
228	293	18.7651	-1
444	464	18.7651	-1
170	18	18.7651	-1
374	276	18.7651	-1
112	374	18.7651	-1
307	426	17.7651	-1
433	343	18.7651	-1
542	341	18.7651	-1
263	284	18.7651	-1
298	150	18.7651	-1
406	429	18.7651	-1
523	464	18.7651	-1
354	222	18.7651	-1
174	97	18.7651	-1
413	189	18.7651	-1
199	225	18.7651	-1
371	386	18.7651	-1
417	272	18.7651	-1
46	136	18.7651	-1
339	409	18.7651	-1
438	377	17.7651	-1
591	451	18.7651	-1
624	452	18.7651	-1
154	199	19.7651	-1
401	369	18.7651	-1
148	372	18.7651	-1
32	288	18.7651	-1
55	183	18.7651	-1
137	449	18.7651	-1
152	251	18.7651	-1
53	327	18.7651	-1
482	335	18.7651	-1
116	410	18.7651	-1
435	232	18.7651	-1
135	42	18.7651	-1
236	246	18.7651	-1
377	478	16.0313	-1
38	101	18.7651	-1
280	399	18.7651	-1
79	248	18.7651	-1
374	122	18.7651	-1
94	438	18.7651	-1
256	60	18.7651	-1
73	213	19.7651	-1
430	306	17.7651	-1
240	355	17.7651	-1
326	309	18.7651	-1
500	423	18.7651	-1
93	99	18.7651	-1
66	281	18.7651	-1
195	69	18.7651	-1
386	332	18.7651	-1
263	222	19.7651	-1
117	255	18.7651	-1
339	112	18.7651	-1
466	296	17.7651	-1
259	167	18.7651	-1
175	434	18.7651	-1
248	133	18.7651	-1
12	45	18.7651	-1
611	316	18.7651	-1
287	187	19.7651	-1
132	308	18.7651	-1
97	183	18.7651	-1
575	367	19.7651	-1
592	415	18.7651	-1
101	287	19.7651	-1
87	26	18.8559	-1
128	222	18.7651	-1
485	201	19.7651	-1
188	192	18.7651	-1
154	407	19.7651	-1
518	217	18.7651	-1
360	309	18.7651	-1
377	189	18.7651	-1
164	292	18.7651	-1
26	391	18.7651	-1
241	28	19.7651	-1
177	354	18.7651	-1
114	68	18.7651	-1
207	162	18.7651	-1
517	251	18.7651	-1
333	72	18.7651	-1
504	118	18.7651	-1
469	438	17.7651	-1
475	235	17.7651	-1
58	411	18.7651	-1
77	153	18.7651	-1
501	153	18.7651	-1
11	197	19.7651	-1
533	381	18.7651	-1
274	357	18.7651	-1
446	410	17.7651	-1
64	79	18.7651	-1
304	375	18.7651	-1
550	307	18.7651	-1
638	385	14.0358	-1
393	159	18.7651	-1
433	156	18.7651	-1
492	275	18.7651	-1
51	363	19.7651	-1
612	282	18.7651	-1
467	147	19.7651	-1
455	261	18.7651	-1
534	431	18.7651	-1
209	342	17.7651	-1
185	320	17.7651	-1
498	42	18.7651	-1
557	458	17.7651	-1
591	24	20.7651	-1
298	35	18.7651	-1
551	261	18.7651	-1
299	331	18.7651	-1
500	366	19.7651	-1
521	182	18.7651	-1
13.0393	422.815	16.9286	-1
435	29	18.7651	-1
579	328	18.7651	-1
472	386	18.7651	-1
521	85	18.7651	-1
596	251	18.7651	-1
408	129	18.7651	-1
551	200	18.7651	-1
456	182	18.7651	-1
607	351	18.7651	-1
469	22	19.7651	-1
577	284	18.7651	-1
627	12	13.849	-1
166	467	18.7651	-1
80	383	17.7651	-1
558	405	18.7651	-1
587	165	18.7651	-1
362	51	18.7651	-1
585	201	18.7651	-1
620	150	18.7651	-1
616	184	18.7651	-1
552	166	18.7651	-1
428	64	18.7651	-1
22	342	17.7651	-1
473	104	18.7651	-1
375	19	17.7651	-1
616	220	19.7651	-1
489	75	18.7651	-1
393	74	18.7651	-1
342	20	18.7651	-1
401	41	18.7651	-1
569	135	18.7651	-1
461	56	18.7651	-1
419	97	18.7651	-1
600	122	18.7651	-1
548	106	18.7651	-1
568	230	18.7651	-1
620	45	18.7651	-1
529	21	17.7651	-1
363	89	18.7651	-1
443	121	19.7651	-1
557	39	18.7651	-1
528	53	16.7651	-1
532	138	18.7651	-1
613	80	18.7651	-1
554	73	17.7651	-1
586	60	18.7651	-1
277	15	16.1246	-1
8	136	19.7651	-1
581	94	18.7651	-1
449	83	10.9403	-1
409	15	12.9753	-1
116	13	12.8541	-1
598.259	382.741	12.3232	-1
324	43	10.9199	-1
561	12	11.9444	-1
631	109	18.7651	-1
633	417	19.7651	-1
74	475	19.7651	-1
481	476	19.7651	-1
111	476	19.7651	-1
633	252	19.7651	-1
214	4	19.7651	-1
500	5	18.7651	-1
638	349	15.7651	-1
3	314	19.7651	-1
613	478.5	14.009	-1
1	456	19.7651	-1
294	478	12.7651	-1
312	1	19.7651	-1
411.5	478	15.5323	-1
