428.853	436.853	16.6775	0	
603.5	429.5	17.428	0	
571.5	426	17.4152	0	
461.879	419.803	17.2809	0	
426.4	402.6	16.9926	0	
612.5	397	16.9463	0	
553	397.5	16.9995	1	
455.43	385.711	17.6074	0	
489.455	380.55	16.8479	0	
583.357	379.643	16.9389	0	
544.1	365.1	17.1975	0	
410.308	362.692	17.702	1	
333	361.5	16.785	0	
625.688	356	18.6632	0	
378.912	348.771	18.2671	0	
573.054	346.622	18.143	0	
485.698	346.17	17.4995	0	
519.5	340.5	17.428	0	
347.587	331.743	17.6406	0	
310.326	328.601	16.9726	0	
604.389	325.621	18.9762	0	
462	321.333	18.4129	0	
135.37	317.37	16.2931	0	
399.941	317.33	17.8258	0	
274.589	314.347	17.2481	0	
497.851	313.388	18.0954	0	
535.476	311.359	17.9707	0	
570.984	311.113	18.6273	0	
431.944	306	17.3458	0	
180.474	303.799	16.8139	0	
325.547	299.861	17.7676	1	
359.5	299.5	18.4	0	
58.5402	297.862	17.7649	0	
93.3341	293.545	16.7449	0	
628	293.25	19.7846	0	
459.5	288	17.3129	0	
293.635	285.77	18.1821	0	
593.259	284.633	19.2059	0	
255	279	17.504	0	
523.5	279.5	19.1217	0	
393.5	279.5	19.3814	1	
558.5	278.5	19.1217	0	
220.406	274.753	17.1496	0	
121.66	272.324	17.6554	0	
488.256	271.897	18.4618	0	
156.5	270.5	17.9248	0	
189.206	266.5	16.8255	0	
40.7	267.7	17.1433	0	
353.773	266.5	17.8442	0	
316.127	259.778	18.5592	0	
621.5	260	19.3707	0	
457.516	256.452	17.8778	0	
280.052	254.358	18.4026	0	
588	251	19.5305	0	
69.5517	246.47	17.1619	0	
518.5	246	19.4562	0	
554	244.182	18.3315	0	
407.293	244.603	18.9737	0	
246.75	244.125	18.2868	0	
212.75	241.5	18.1798	0	
17.6101	238.683	17.6446	0	
373.5	238.5	17.9248	0	
115.5	238	17.9127	0	
483.722	237.722	18.6904	0	
340.5	235.5	17.9248	0	
160	235	18.7438	0	
439.5	228.5	17.8273	0	
616.5	227	18.8897	0	
307.592	225.429	19.0304	0	
271.9	221.064	18.4332	0	
231	213	18.5158	0	
513	211.5	18.845	0	
194.558	211.026	18.3126	1	
40.774	210.089	18.2665	0	
390.5	210	18.6189	0	
466.079	207.921	18.4507	0	
81.4861	206.972	17.8809	0	
124.176	204.802	17.871	0	
544.5	201	18.5732	0	
162.265	199.912	18.3144	0	
423.5	197	19.875	0	
