423	470	18.9536	0	
230	414	17.5763	0	
82	374	17.5763	0	
153	350	17.5763	0	
495	470	18.9536	0	
457	126	17.5763	0	
208	273	16.7214	0	
256	384	17.5763	0	
172	113	17.5763	0	
337	131	17.5763	0	
186	373	17.5763	0	
606	210	17.5763	0	
256	348	17.5763	0	
298	424	17.5763	0	
494	121	17.5763	0	
333	430	17.5763	0	
506	368	17.5763	0	
631	370	19.5227	0	
222	373	17.5763	0	
538	178	17.5763	0	
568	85	17.5763	0	
289	185	17.5763	0	
391	314	17.5763	0	
241	110	17.5763	0	
602	248	19.5227	0	
206	110	17.5763	0	
453	159	17.5763	0	
317	66	17.5763	0	
90	175	17.5763	0	
456	455	17.5763	1	
114	350	19.5227	0	
322	465	18.9536	0	
182	156	17.5763	0	
204	307	17.5763	0	
329	164	17.5763	0	
409	403	17.5763	0	
300	308	17.5763	0	
306	271	17.5763	0	
210	76	18.9536	0	
217	143	17.5763	0	
611	176	17.5763	0	
459	195	17.5763	0	
135	210	17.5763	0	
469	321	17.5763	0	
573	178	17.5763	0	
221	338	17.5763	0	
102	275	17.5763	0	
536	110	17.5763	0	
225	178	17.5763	0	
172	465	17.5763	0	
513	299	17.5763	0	
131	52	17.5763	0	
58	201	17.5763	0	
414	47	17.5763	0	
137	282	17.5763	1	
479	395	16.7214	0	
566	242	17.5763	0	
490	430	18.9536	0	
121	314	17.5763	0	
360	219	17.5763	0	
290	391	17.5763	0	
166	47	17.5763	1	
125	177	17.5763	0	
166	310	17.5763	0	
449	15	17.5763	0	
166	427	17.5763	1	
514	333	17.5763	0	
263	233	17.5763	0	
102	441	16.7214	0	
195	237	17.5763	0	
148	150	17.5763	0	
380	247	17.5763	0	
629	126	18.9536	0	
529	458	17.5763	0	
296	151	17.5763	0	
426	313	17.5763	0	
186	15	17.5763	0	
226	215	18.9536	0	
480	288	17.5763	0	
507	153	17.5763	0	
79	240	17.5763	1	
66	86	17.5763	0	
152	386	18.9536	0	
67	273	18.9536	0	
37	470	18.9536	0	
419	178	19.5227	2	
267	278	17.5763	0	
324	199	18.9536	0	
51	408	17.5763	0	
411	12	17.5763	0	
257	199	17.5763	0	
413	224	17.5763	0	
422	435	17.5763	0	
542	144	17.5763	0	
193	407	17.5763	0	
454	420	17.5763	0	
238	257	17.5763	0	
291	343	17.5763	0	
34	283	17.5763	0	
88	305	16.7214	0	
287	457	17.5763	0	
531	244	18.9536	0	
223	16	13.8196	0	
445	284	17.5763	1	
135	451	17.5763	0	
266	314	17.5763	0	
362	93	17.5763	0	
617	440	17.5763	0	
411	131	19.5227	0	
137	117	17.5763	0	
360	276	17.5763	0	
285	26	17.5763	0	
525	78	17.5763	0	
470	254	17.5763	0	
170	215	16.7214	0	
596	311	18.9536	0	
295	219	17.5763	0	
98	209	19.5227	0	
8	408	17.5763	0	
28	87	18.9536	0	
57	53	17.5763	0	
505	266	16.7214	0	
555	209	17.5763	0	
381	29	17.5763	0	
447	227	17.5763	0	
596	347	17.5763	0	
159	184	17.5763	0	
252	37	18.9536	0	
246	72	18.9536	0	
67	440	17.5763	0	
334	297	17.5763	0	
376	384	17.5763	0	
364	463	17.5763	0	
192	189	17.5763	0	
42	346	19.5227	0	
325	240	18.9536	0	
151	15	18.9536	0	
358	322	17.5763	0	
321	30	18.9536	0	
173	276	18.9536	1	
114	387	17.5763	0	
607	69	19.5227	1	
622	289	17.5763	1	
359	181	17.5763	0	
116	20	17.5763	0	
55	313	17.5763	0	
329	98	17.5763	0	
635.5	39.5	17.0028	0	
336	395	17.5763	0	
549	51	17.5763	1	
53	15	17.5763	0	
114	144	17.5763	0	
154	246	18.9536	0	
236	294	17.5763	0	
281	61	18.9536	0	
371	126	16.7214	0	
257	162	18.9536	0	
301	117	17.5763	0	
548	302	19.5227	0	
206	477	19.5227	0	
564	334	17.5763	0	
97	112	17.5763	1	
44	238	17.5763	0	
483	222	17.5763	1	
513	402	17.5763	0	
624	407	17.5763	0	
134	417	17.5763	0	
56	166	17.5763	0	
399	279	19.5227	0	
83	30	17.5763	0	
244	459	17.5763	0	
565	453	17.5763	0	
117	242	19.5227	0	
582	417	17.5763	0	
273	95	17.5763	1	
349	56	16.7214	0	
492	184	17.5763	0	
269	130	16.7214	0	
197	440	17.5763	0	
79	339	18.9536	0	
446	387	17.5763	0	
573	276	18.9536	0	
389	439	17.5763	0	
24	38	18.9536	1	
519	207	17.5763	0	
