86	117	17.9272	0	
190	124	17.9272	0	
184	465	18.8998	0	
223	98	17.9272	0	
140	35	17.9272	0	
372	475	18.8998	0	
225	132	17.9272	0	
101	13	18.8998	0	
260	134	17.9272	0	
22	461	17.9272	0	
84	152	17.9272	0	
280	164	16.6659	0	
295	133	17.9272	0	
100	316	16.6659	0	
254	287	17.9272	0	
491	336	16.6659	0	
248	165	16.6659	0	
360	405	17.9272	0	
221	295	16.6659	0	
77	345	17.9272	2	
159	300	16.6659	0	
83	216	16.6659	0	
553	313	16.6659	0	
26	22	18.8998	0	
304	194	16.6659	0	
223	378	16.6659	0	
165	65	17.9272	0	
106	188	17.9272	0	
234	65	17.9272	0	
329	130	17.9272	0	
227	259	17.9272	0	
521	304	16.6659	0	
433	205	17.9272	0	
360	192	17.9272	0	
225	413	17.9272	0	
567	40	17.9272	1	
522	469	17.9272	0	
49	154	17.9272	0	
52	120	17.9272	0	
75	278	17.9272	0	
600	351	16.6659	0	
256	100	16.6659	0	
152	233	17.9272	0	
141	445	17.9272	0	
155	101	19.9396	0	
382	431	16.6659	0	
149	268	17.9272	0	
24	245	17.9272	0	
72	421	17.9272	0	
306	253	17.9272	0	
153	136	17.9272	0	
213	165	17.9272	0	
101	49	17.9272	0	
161	380	17.9272	0	
525	338	17.9272	0	
320	426	18.8998	0	
314	163	17.9272	0	
341	255	17.9272	0	
15	122	17.9272	0	
351	445	17.9272	0	
362	227	17.9272	0	
189	287	17.9272	0	
398	345	17.9272	0	
199	197	17.9272	0	
193	400	17.9272	0	
215	446	17.9272	0	
631	106	18.8998	0	
328	217	17.9272	0	
120	108	17.9272	0	
395	195	17.9272	0	
60	244	18.8998	0	
247	463	18.8998	0	
67	312	17.9272	0	
71	184	17.9272	0	
292	99	17.9272	1	
289	38	16.6659	0	
326	95	17.9272	0	
348	160	17.9272	0	
3	393	18.8998	0	
586	318	16.6659	0	
117	142	17.9272	0	
95	83	17.9272	0	
268	255	17.9272	0	
14	213	17.9272	0	
287	445	17.9272	0	
532	38	17.9272	0	
221	30	17.9272	0	
637	202	18.8998	0	
63	73	17.9272	0	
181	156	17.9272	0	
567	346	17.9272	0	
429	21	17.9272	0	
574	287	16.6659	0	
256	429	17.9272	0	
107	265	17.9272	0	
131	69	18.8998	0	
37	417	17.9272	0	
58	388	17.9272	0	
463	26	17.9272	0	
190	322	17.9272	0	
474	392	17.9272	0	
438	285	17.9272	0	
346	65	17.9272	0	
397	229	17.9272	0	
256	393	17.9272	0	
67	2	18.8998	0	
380	71	16.6659	0	
49	211	17.9272	0	
115	231	19.9396	0	
104	444	19.9396	0	
574	383	17.9272	0	
284	371	17.9272	0	
455	242	17.9272	0	
90	377	17.9272	0	
472	212	18.8998	0	
614	229	18.8998	0	
199	57	17.9272	0	
44	337	17.9272	0	
190	90	17.9272	0	
186	249	21.8823	0	
251	359	17.9272	0	
439	54	17.9272	0	
179	28	17.9272	0	
192	366	16.6659	1	
383	162	17.9272	0	
104	408	17.9272	0	
456	179	17.9272	0	
545	70	17.9272	0	
269	195	17.9272	0	
289	224	17.9272	0	
527	244	17.9272	0	
375	372	17.9272	0	
361	98	17.9272	1	
493	241	17.9272	0	
55	452	17.9272	0	
471	273	17.9272	0	
311	348	18.8998	0	
456	315	17.9272	1	
593	260	17.9272	1	
256	35	17.9272	0	
111	349	17.9272	0	
506	273	17.9272	0	
418	314	17.9272	0	
60	37	18.8998	0	
322	285	17.9272	0	
395	15	17.9272	0	
40	276	18.8998	0	
465	358	17.9272	0	
607	425	17.9272	0	
620	324	17.9272	0	
627	451	17.9272	0	
422	253	17.9272	0	
126	381	17.9272	0	
579	72	17.9272	0	
21	306	17.9272	1	
465	118	17.9272	0	
510	212	17.9272	0	
572	428	17.9272	0	
422	172	17.9272	0	
250	226	17.9272	0	
478	151	17.9272	0	
430	113	17.9272	0	
357	287	17.9272	0	
488	303	17.9272	0	
615	72	17.9272	0	
499	124	17.9272	1	
285	410	17.9272	0	
139	168	17.9272	0	
442	404	17.9272	0	
154	4	16.6659	1	
443	146	17.9272	0	
469	426	17.9272	0	
417	81	17.9272	0	
368	131	17.9272	0	
589	459	17.9272	0	
496	447	17.9272	0	
555	458	17.9272	0	
29	57	18.8998	0	
337	316	17.9272	0	
487	91	17.9272	0	
542	277	17.9272	0	
340	367	17.9272	0	
406	48	17.9272	0	
164	346	17.9272	0	
246	320	17.9272	0	
623	166	17.9272	0	
452	86	17.9272	0	
383	311	17.9272	0	
277	335	17.9272	0	
288	283	17.9272	0	
346	14	17.9272	0	
395	107	18.8998	0	
313	390	17.9272	0	
362	339	17.9272	0	
137	201	17.9272	0	
125	294	17.9272	0	
233	196	17.9272	0	
216	227	17.9272	0	
31	368	17.9272	0	
492	183	17.9272	0	
473	59	17.9272	0	
377	259	17.9272	0	
607	291	17.9272	0	
603	194	17.9272	0	
144	410	17.9272	0	
167	187	17.9272	0	
403	282	17.9272	0	
33	92	17.9272	0	
397	399	18.8998	0	
423	375	18.8998	0	
219	344	17.9272	0	
496	33	17.9272	0	
534	129	17.9272	0	
29	182	17.9272	0	
510	64	17.9272	0	
7	340	19.9396	1	
532	185	17.9272	0	
595	103	17.9272	0	
522	97	17.9272	0	
588	163	17.9272	0	
574	131	17.9272	0	
303	313	17.9272	0	
174	429	19.9396	1	
305	68	17.9272	0	
409	140	17.9272	0	
513	156	17.9272	0	
370	39	17.9272	1	
136	326	17.9272	0	
609	135	17.9272	0	
323	40	17.9272	0	
270	68	19.9396	2	
566	189	17.9272	0	
529	436	17.9272	0	
580	220	16.6659	0	
553	158	17.9272	0	
2	78	17.9272	0	
436	343	17.9272	0	
546	405	18.8998	0	
556	103	17.9272	0	
541	369	17.9272	0	
503	412	18.8998	0	
637	298	14.4567	0	
415.455	427.273	17.7488	0	
500.909	367.273	17.4101	0	
460.909	460	18.407	1	
404.545	460.909	17.5803	0	
311.818	470	18.1514	1	
546.364	214.545	16.8889	0	
561.818	249.091	17.5803	0	
82.7273	471.818	16.7623	0	
7.27273	154.545	16.3766	0	
277.273	7.27273	16.8889	0	
309.091	7.27273	16.4026	0	
600.909	40.9091	16.8889	1	
610.909	387.273	19.8275	0	
