638	435	15.8086	0	
105	466	17.7638	0	
300	20	19.9064	0	
344	10	17.7638	0	
329	467	18.7379	0	
299	370	18.7379	0	
35	460	18.7379	0	
84	413	17.7638	0	
333	332	17.7638	0	
377	60	17.7638	0	
317	265	18.7379	0	
242	426	17.7638	0	
504	30	17.7638	0	
343	365	17.7638	0	
73	114	17.7638	0	
161	344	18.7379	0	
313	101	16.5398	0	
207	379	17.7638	0	
355	147	18.7379	1	
141	393	17.7638	0	
349	205	17.7638	1	
105	256	17.7638	0	
192	420	17.7638	0	
43	224	17.7638	0	
71	271	17.7638	0	
387	353	18.7379	0	
58	74	18.7379	0	
522	187	17.7638	0	
350	280	17.7638	0	
249	315	17.7638	0	
55	40	17.7638	0	
387	112	17.7638	0	
66	308	17.7638	0	
424	384	18.7379	1	
121	326	18.7379	0	
104	379	17.7638	0	
352	245	17.7638	0	
388	25	17.7638	0	
34	365	18.7379	0	
95	43	17.7638	0	
597	397	17.7638	0	
501	357	18.7379	0	
267	97	18.7379	1	
224	127	16.4449	2	
188	94	18.7379	0	
453	173	17.7638	0	
215	204	16.8992	0	
243	273	17.7638	0	
277	226	17.7638	0	
232	238	17.7638	1	
36	329	17.7638	0	
382	194	17.7638	0	
588	285	17.7638	0	
422	115	18.7379	0	
71	458	18.7379	0	
390	159	17.7638	0	
76	216	17.7638	0	
597	327	19.9064	0	
424	261	17.7638	0	
609	30	17.7638	0	
413	77	18.7379	0	
225	478	18.7379	0	
27	279	17.7638	0	
261	2	18.7379	0	
313	169	16.8992	0	
435	295	17.7638	0	
130	49	17.7638	0	
483	199	17.7638	1	
446	449	17.7638	1	
233	87	17.7638	0	
292	405	17.7638	0	
404	317	17.7638	0	
388	389	17.7638	0	
419	228	17.7638	0	
249	193	17.7638	0	
395	284	17.7638	0	
138	295	17.7638	0	
326	403	17.7638	0	
284	328	17.7638	0	
113	94	17.7638	2	
278	272	17.7638	0	
199	454	17.7638	0	
145	80	17.7638	0	
459	108	17.7638	0	
358	425	17.7638	0	
92	184	17.7638	0	
34	404	18.7379	0	
319	229	17.7638	0	
459	69	18.7379	1	
321	134	17.7638	1	
591	214	17.7638	0	
196	341	17.7638	0	
165	125	17.7638	0	
175	219	17.7638	0	
477	310	17.7638	0	
24	103	17.7638	0	
469	237	17.7638	1	
50	163	18.7379	0	
279	165	17.7638	0	
214	311	17.7638	0	
240	390	17.7638	0	
465	276	18.7379	0	
26	138	17.7638	1	
250	148	16.8992	0	
446	207	17.7638	0	
604	364	17.7638	0	
552	212	17.7638	0	
69	377	17.7638	1	
180	177	17.7638	0	
219	170	17.7638	0	
467	141	17.7638	0	
517	153	17.7638	1	
147	160	17.7638	0	
120	216	17.7638	0	
538	32	17.7638	0	
177	254	17.7638	0	
518	289	17.7638	0	
518	461	17.7638	0	
261	362	16.8992	0	
338	80	17.7638	0	
522	232	17.7638	0	
108	154	16.8992	0	
509	64	17.7638	0	
408	419	17.7638	0	
156	20	17.7638	0	
171	302	16.8992	0	
626	61	17.7638	0	
207	63	16.8992	0	
574	246	17.7638	0	
130	129	17.7638	0	
604	460	17.7638	0	
508	323	17.7638	0	
430	46	17.7638	0	
302	298	17.7638	0	
149	195	17.7638	0	
311	435	17.7638	0	
460	357	17.7638	0	
381	451	17.7638	0	
552	164	17.7638	0	
561	316	17.7638	1	
497	260	17.7638	0	
35	5	19.9064	0	
436	332	17.7638	0	
197	281	17.7638	0	
441	14	17.7638	0	
452	414	17.7638	0	
564	362	17.7638	0	
532	429	17.7638	0	
478	438	17.7638	0	
542	261	17.7638	0	
4	51	19.9064	0	
145	240	17.7638	1	
194	145	17.7638	0	
184	40	16.8992	0	
477	388	17.7638	0	
575	16	16.8556	0	
583	136	17.7638	0	
468	34	17.7638	0	
525	103	18.7379	1	
563	401	17.7638	0	
586	431	17.7638	0	
497	124	17.7638	0	
508	404	17.7638	0	
237	45	16.8992	1	
300	200	16.8992	2	
582	180	17.7638	0	
474	1	18.7379	0	
230	346	16.8992	2	
636.5	364	15.5271	0	
534	380	17.7638	1	
549	128	17.7638	1	
605	109	17.7638	0	
546	76	17.7638	0	
488	91	17.7638	0	
568	49	18.7379	0	
633.941	94.6925	17.3092	0	
610	160	18.7379	0	
594	73	17.7638	1	
636	132	19.9064	0	
537	340	16.8992	1	
571	101	18.7379	0	
